Outlet,YEARWK,Temp,Gas_price_in_dollars,Consumer_price_Index,UnEmployment_rate
4,201136,79.04,3.623,131.9592258,NA
4,201137,74.39,3.644,131.8896774,NA
4,201138,73.81,3.622,131.8295333,NA
4,201139,70.28,3.563,131.7929,NA
4,201140,73.2,3.461,131.7562667,NA
4,201141,66.84,3.389,131.7196333,NA
4,201142,64.8,3.373,131.683,NA
4,201143,65.84,3.451,131.7012903,NA
4,201144,56.36,3.452,131.7195806,NA
4,201145,50.91,3.412,131.737871,NA
4,201146,48.17,3.376,131.7561613,NA
4,201147,51.49,3.384,131.7909677,NA
4,201148,49.01,3.315,131.8381613,NA
4,201149,39.76,3.266,131.8853548,NA
4,201150,32.69,3.243,131.9325484,NA
4,201151,37.49,3.239,131.9776667,NA
4,201152,36.97,3.193,132.0103333,NA
4,201153,37.94,3.209,132.043,NA
4,201201,39.69,3.248,132.0756667,NA
4,201202,35.46,3.353,132.1083333,NA
4,201203,43.14,3.363,132.1499677,NA
4,201204,41.36,3.38,132.1930968,NA
4,201205,42.86,3.444,132.2362258,NA
4,201206,34.05,3.501,132.2793548,NA
4,201207,35.24,3.583,132.3258,NA
4,201208,42.36,3.631,132.3766667,NA
4,201209,51.43,3.709,132.4275333,NA
4,201210,54.68,3.757,132.4784,NA
4,201211,60.86,3.797,132.537,NA
4,201212,60.12,3.849,132.642,NA
4,201213,73.68,3.91,132.747,NA
4,201214,68.74,3.954,132.852,NA
4,201215,69.74,3.971,132.957,NA
4,201216,69.65,3.954,133.030871,NA
4,201217,77.52,3.9,133.0922903,NA
4,201218,81.19,3.837,133.1537097,NA
4,201219,68.69,3.775,133.215129,NA
4,201220,69.48,3.71,133.2725714,NA
4,201221,78.52,3.641,133.3200714,NA
4,201222,78.46,3.573,133.3675714,NA
4,201223,79.16,3.523,133.4150714,NA
4,201224,81.99,3.462,133.4668065,NA
4,201225,82.68,3.419,133.529129,NA
4,201226,85.28,3.347,133.5914516,NA
4,201227,81.42,3.277,133.6537742,NA
4,201228,77.91,3.314,133.7160968,NA
4,201229,80.19,3.353,133.7160968,NA
4,201230,82.11,3.446,133.7160968,NA
4,201231,84.91,3.464,212.6539716,NA
4,201232,84.26,3.566,212.8004698,NA
4,201233,82.46,3.642,212.8471283,NA
4,201234,76.81,3.7,212.8771468,NA
4,201235,77.52,3.736,212.9071653,NA
4,201236,83.14,3.799,212.9371839,NA
4,201237,69.25,3.796,212.770897,NA
4,201238,70.02,3.811,212.5718925,NA
4,201239,72.79,3.756,212.372888,NA
4,201240,64.12,3.71,212.1738835,NA
4,201241,58.16,3.693,212.0388528,NA
4,201242,65.51,3.7,211.9891204,NA
4,201243,64.69,3.604,211.939388,NA
4,201244,54.36,3.494,211.8896556,NA
4,201245,60.52,3.427,211.8872772,NA
4,201246,50.91,3.361,212.169023,NA
4,201247,56.14,3.323,212.4507688,NA
4,201248,51.96,3.33,212.7325146,NA
4,201249,54.72,3.317,213.0142605,NA
4,201250,43.62,3.283,213.0119769,NA
4,201251,45.85,3.202,212.8960815,NA
4,201252,38.98,3.215,212.7801861,NA
4,201301,34.16,3.267,212.6642907,NA
4,201302,39.97,3.325,212.6561123,NA
4,201303,35.11,3.322,212.7915565,NA
4,201304,48.54,3.31,212.9270006,NA
4,201305,50.12,3.322,213.0624447,NA
4,201306,50.91,3.491,213.1978889,NA
4,201307,45.75,3.541,213.1608984,NA
4,201308,45.73,3.692,213.123908,NA
4,201309,43.61,3.784,213.0869176,NA
4,201310,54.26,3.737,213.0499271,NA
4,201311,54.44,3.701,213.0769346,NA
4,201312,59.6,3.683,213.1519404,NA
4,201313,51.41,3.665,213.2269463,NA
4,201314,58.75,3.642,213.3019522,NA
4,201315,61.11,3.594,213.3691867,NA
4,201316,64.33,3.526,213.4169928,NA
4,201317,59.2,3.487,213.464799,NA
4,201318,65.23,3.459,213.5126051,NA
4,201319,65.06,3.461,213.5604113,NA
4,201320,71.55,3.527,213.445487,NA
4,201321,77.78,3.552,213.303441,NA
4,201322,80.22,3.528,213.1613951,NA
4,201323,79.16,3.503,213.0193491,NA
4,201324,80.29,3.505,212.9580815,NA
4,201325,80.15,3.543,212.9573978,NA
4,201326,87.34,3.542,212.9567142,NA
4,201327,78.01,3.475,212.9560305,NA
4,201328,83.35,3.458,213.008514,NA
4,201329,74.34,3.608,213.3800012,NA
4,201330,80.01,3.67,213.7514884,NA
5,201006,40.75,2.662,214.1229755,NA
5,201007,40.86,2.638,214.4944627,NA
5,201008,42.19,2.604,214.8068304,NA
5,201009,47.75,2.651,215.0955503,NA
5,201010,49.94,2.715,215.3842702,NA
5,201011,59.55,2.757,215.6729901,NA
5,201012,56.51,2.81,215.9257339,NA
5,201013,53.52,2.822,216.1640872,NA
5,201014,64.23,2.809,216.4024406,NA
5,201015,66.24,2.86,216.6407939,NA
5,201016,66.35,2.898,216.8592673,NA
5,201017,66.18,2.885,217.0280407,NA
5,201018,68.58,2.87,217.1968142,NA
5,201019,72.58,2.925,217.3655877,NA
5,201020,75.84,2.944,217.5343611,NA
5,201021,76.25,2.916,217.3023847,NA
5,201022,80.86,2.849,217.0704083,NA
5,201023,80.59,2.795,216.8384319,NA
5,201024,81.75,2.758,216.6064555,NA
5,201025,84.96,2.727,216.560463,NA
5,201026,84.77,2.743,216.6539583,NA
5,201027,82.3,2.759,216.7474537,NA
5,201028,82.19,2.732,216.8409491,NA
5,201029,85.03,2.713,216.9250696,NA
5,201030,84.71,2.698,216.985753,NA
5,201031,83.51,2.73,217.0464364,NA
5,201032,87.15,2.717,217.1071198,5.996
5,201033,88.46,2.782,217.1678032,5.996
5,201034,88.76,2.754,217.2311855,5.996
5,201035,88.1,2.709,217.2950176,5.996
5,201036,85.11,2.667,217.3588498,5.996
5,201037,80.91,2.655,217.4226819,5.996
5,201038,83.33,2.672,217.6033083,5.996
5,201039,79.58,2.714,217.9396605,5.996
5,201040,72.15,2.693,218.2760127,6.268
5,201041,66.04,2.723,218.6123648,6.268
5,201042,69.16,2.81,218.9237458,6.268
5,201043,72.01,2.815,219.0852999,6.268
5,201044,71.63,2.806,219.2468539,6.268
5,201045,59.93,2.779,219.408408,6.268
5,201046,63.42,2.818,219.5699621,6.268
5,201047,53.57,2.861,219.793912,6.268
5,201048,67.2,2.825,220.0428204,6.268
5,201049,52.36,2.798,220.2917287,6.268
5,201050,49.32,2.933,220.540637,6.268
5,201051,52.66,2.959,220.7596266,6.268
5,201052,56.06,2.976,220.9387246,6.268
5,201101,50.84,3.033,221.1178226,6.268
5,201102,49.35,3.066,221.2969205,6.134
5,201103,38.79,3.073,221.4760185,6.134
5,201104,46.46,3.106,221.5694104,6.134
5,201105,45.55,3.1,221.6628023,6.134
5,201106,42.72,3.079,221.7561941,6.134
5,201107,39.3,3.112,221.849586,6.134
5,201108,59.88,3.135,222.0106341,6.134
5,201109,64.4,3.155,222.2224243,6.134
5,201110,61.4,3.378,222.4342146,6.134
5,201111,56.79,3.549,222.6460048,6.134
5,201112,65.36,3.578,222.7989713,6.134
5,201113,71.76,3.563,222.8735063,6.134
5,201114,62.55,3.614,222.9480412,5.989
5,201115,70.69,3.712,223.0225762,5.989
5,201116,73.07,3.833,223.0971111,5.989
5,201117,75.39,3.897,223.1512315,5.989
5,201118,75.8,3.9,223.2053519,5.989
5,201119,67.32,3.996,223.2594722,5.989
5,201120,78.43,3.989,223.3135926,5.989
5,201121,72.42,3.997,223.330443,5.989
5,201122,81.19,3.876,223.3323853,5.989
5,201123,84.86,3.789,223.3343277,5.989
5,201124,84.66,3.738,223.33627,5.989
5,201125,87.89,3.727,223.3492901,5.989
5,201126,85.81,3.684,223.3900046,5.989
5,201127,86.86,3.614,223.4307191,6.029
5,201128,87.69,3.57,223.4714336,6.029
5,201129,89.69,3.665,223.5121481,6.029
5,201130,88.02,3.741,223.5209358,6.029
5,201131,90.47,3.772,223.5297234,6.029
5,201132,92.12,3.774,223.5385111,6.029
5,201133,91.21,3.728,223.5472987,6.029
5,201134,90.4,3.644,223.6276753,6.029
5,201135,90.23,3.613,223.7617437,6.029
5,201136,91.43,3.623,223.8958121,6.029
5,201137,80.09,3.636,224.0298805,6.029
5,201138,84.6,3.616,224.1734167,6.029
5,201139,79.06,3.557,224.3737593,6.029
5,201140,82.21,3.445,224.5741019,6.029
5,201141,72.69,3.375,224.7744444,5.8
5,201142,73.41,3.364,224.974787,5.8
5,201143,67.95,3.443,225.0192873,5.8
5,201144,70.32,3.462,225.0378139,5.8
5,201145,57.76,3.422,225.0563405,5.8
5,201146,61.76,3.387,225.0748671,5.8
5,201147,65.38,3.398,225.1066241,5.8
5,201148,62.98,3.326,225.1560216,5.8
5,201149,52.19,3.262,225.2054191,5.8
5,201150,45.17,3.248,225.2548167,5.8
5,201151,55.47,3.249,225.314405,5.8
5,201152,51.38,3.202,225.4351383,5.8
5,201153,46.67,3.219,225.5558716,5.8
5,201201,51.26,3.247,225.6766048,5.443
5,201202,49.91,3.351,225.7973381,5.443
5,201203,55.7,3.358,225.8311254,5.443
5,201204,55.68,3.38,225.8301344,5.443
5,201205,58.4,3.45,225.8291434,5.443
5,201206,49.62,3.499,225.8281523,5.443
5,201207,49.3,3.6,225.86875,5.443
5,201208,58.8,3.645,226.0133194,5.443
5,201209,61.71,3.72,226.1578889,5.443
5,201210,58.74,3.759,226.3024583,5.443
5,201211,64.6,3.824,226.4297742,5.443
5,201212,65.49,3.877,226.5139561,5.443
5,201213,68.81,3.935,226.598138,5.443
5,201214,71.45,3.981,226.6823199,5.301
5,201215,71.61,3.981,226.7665018,5.301
5,201216,68.38,3.967,226.7665018,5.301
5,201217,70.01,3.904,226.7665018,5.301
5,201218,78.15,3.839,213.6223518,5.301
5,201219,74.5,3.778,213.7700425,5.301
5,201220,71.5,3.72,213.8161546,5.301
5,201221,79.28,3.651,213.845337,5.301
5,201222,80.77,3.591,213.8745193,5.301
5,201223,82.07,3.542,213.9037017,5.301
5,201224,82.69,3.483,213.7351935,5.301
5,201225,81.62,3.436,213.533737,5.301
5,201226,88.13,3.376,213.3322805,5.301
5,201227,83.4,3.317,213.1308239,5.103
5,201228,81.83,3.346,212.9942765,5.103
5,201229,82.1,3.401,212.9442745,5.103
5,201230,86.11,3.497,212.8942725,5.103
5,201231,87.96,3.507,212.8442706,5.103
5,201232,88.01,3.584,212.8421769,5.103
5,201233,88.57,3.661,213.1275324,5.103
5,201234,80.5,3.71,213.412888,5.103
5,201235,85.3,3.728,213.6982436,5.103
5,201236,87.35,3.82,213.9835992,5.103
5,201237,77.7,3.807,213.9813843,5.103
5,201238,72.14,3.811,213.8641412,5.103
5,201239,79.38,3.756,213.746898,5.103
5,201240,72.22,3.707,213.6296549,4.922
5,201241,67.29,3.691,213.6212163,4.922
5,201242,70.22,3.684,213.7578505,4.922
5,201243,72.75,3.596,213.8944846,4.922
5,201244,58.88,3.476,214.0311188,4.922
5,201245,65.66,3.404,214.1677529,4.922
5,201246,57.94,3.342,214.1291427,4.922
5,201247,60.12,3.301,214.0905324,4.922
5,201248,57.25,3.297,214.0519222,4.922
5,201249,67.18,3.288,214.013312,4.922
5,201250,53.49,3.258,214.0398643,4.922
5,201251,59.68,3.188,214.1152886,4.922
5,201252,48.52,3.198,214.1907129,4.922
5,201301,42.82,3.251,214.2661373,4.994
5,201302,50.55,3.333,214.3337977,4.994
5,201303,46.13,3.327,214.3820486,4.994
5,201304,58.1,3.317,214.4302994,4.994
5,201305,60.04,3.334,214.4785503,4.994
5,201306,60.1,3.507,214.5268011,4.994
5,201307,54.14,3.565,214.4107412,4.994
5,201308,55.15,3.687,214.2672961,4.994
5,201309,50.52,3.801,214.123851,4.994
5,201310,54.21,3.748,213.9804059,4.994
5,201311,59.06,3.712,213.918049,4.994
5,201312,67.01,3.701,213.9165082,4.994
5,201313,54.3,3.696,213.9149674,4.994
5,201314,62.93,3.673,213.9134266,4.778
5,201315,63.41,3.619,213.9655882,4.778
5,201316,68.48,3.541,214.3399647,4.778
5,201317,61.49,3.507,214.7143412,4.778
5,201318,68.6,3.476,215.0887176,NA
5,201319,66.57,3.482,215.4630941,NA
5,201320,72.43,3.544,215.7775231,NA
5,201321,78.89,3.584,216.0679731,NA
5,201322,79.31,3.556,216.3584231,NA
5,201323,79.45,3.529,216.6488731,NA
5,201324,81.81,3.521,216.9035078,NA
5,201325,84.9,3.569,217.1438163,NA
5,201326,87.14,3.585,217.3841249,NA
5,201327,83.11,3.512,217.6244334,NA
5,201328,86.8,3.49,217.8446627,NA
5,201329,80.78,3.646,218.0146941,NA
5,201330,85.21,3.71,218.1847255,NA
6,201006,41.48,2.662,218.3547569,7.259
6,201007,41.62,2.638,218.5247882,7.259
6,201008,44.63,2.604,218.2896095,7.259
6,201009,48.15,2.651,218.0544307,7.259
6,201010,50.68,2.715,217.819252,7.259
6,201011,59.87,2.757,217.5840732,7.259
6,201012,57.6,2.81,217.5371616,7.259
6,201013,54.79,2.822,217.6314502,7.259
6,201014,65.99,2.809,217.7257388,7.092
6,201015,67.2,2.86,217.8200275,7.092
6,201016,66.73,2.898,217.9044732,7.092
6,201017,65.16,2.885,217.964312,7.092
6,201018,69.96,2.87,218.0241507,7.092
6,201019,74.73,2.925,218.0839894,7.092
6,201020,76,2.944,218.1438281,7.092
6,201021,75.85,2.916,218.2069662,7.092
6,201022,79.94,2.849,218.2706543,7.092
6,201023,80.49,2.795,218.3343423,7.092
6,201024,82.86,2.758,218.3980304,7.092
6,201025,84.94,2.727,218.5797506,7.092
6,201026,85.25,2.743,218.9188471,7.092
6,201027,81.39,2.759,219.2579435,6.973
6,201028,81.98,2.732,219.59704,6.973
6,201029,84.8,2.713,219.9109844,6.973
6,201030,84.95,2.698,220.0740167,6.973
6,201031,82.42,2.73,220.237049,6.973
6,201032,87.66,2.717,220.4000812,6.973
6,201033,87.88,2.782,220.5631135,6.973
6,201034,88.41,2.754,220.7897137,6.973
6,201035,86.76,2.709,221.0417412,6.973
6,201036,83.2,2.667,221.2937686,6.973
6,201037,79.83,2.655,221.5457961,6.973
6,201038,82.83,2.672,221.7671856,6.973
6,201039,77.54,2.714,221.9477245,6.973
6,201040,71.74,2.693,222.1282634,7.007
6,201041,66.26,2.723,222.3088023,7.007
6,201042,69.98,2.81,222.4893412,7.007
6,201043,72.02,2.815,222.5831306,7.007
6,201044,71.44,2.806,222.6769199,7.007
6,201045,60.95,2.779,222.7707093,7.007
6,201046,63.16,2.818,222.8644987,7.007
6,201047,54.04,2.861,223.026359,7.007
6,201048,66.84,2.825,223.2392726,7.007
6,201049,53.35,2.798,223.4521862,7.007
6,201050,49.51,2.933,223.6650998,7.007
6,201051,53.29,2.959,223.8186603,7.007
6,201052,56.12,2.976,223.8930835,7.007
6,201101,50.19,3.033,223.9675066,7.007
6,201102,48.83,3.066,224.0419298,6.858
6,201103,39.42,3.073,224.1163529,6.858
6,201104,47.25,3.106,224.17092,6.858
6,201105,46.03,3.1,224.2254871,6.858
6,201106,41.64,3.079,224.2800541,6.858
6,201107,40.43,3.112,224.3346212,6.858
6,201108,60.66,3.135,224.3511928,6.858
6,201109,63.91,3.155,224.3525662,6.858
6,201110,61.5,3.378,224.3539397,6.858
6,201111,58.76,3.549,224.3553131,6.858
6,201112,66.12,3.578,224.3680933,6.858
6,201113,71.88,3.563,224.4093906,6.858
6,201114,63.3,3.614,224.4506878,6.855
6,201115,71.4,3.712,224.4919851,6.855
6,201116,74.22,3.833,224.5332824,6.855
6,201117,75.29,3.897,224.5424501,6.855
6,201118,76.32,3.9,224.5516178,6.855
6,201119,66.47,3.996,224.5607856,6.855
6,201120,78,3.989,224.5699533,6.855
6,201121,73.06,3.997,224.6510224,6.855
6,201122,81.88,3.876,224.7860175,6.855
6,201123,85.06,3.789,224.9210125,6.855
6,201124,85.54,3.738,225.0560076,6.855
6,201125,88.13,3.727,225.2004678,6.855
6,201126,86.56,3.684,225.4017192,6.855
6,201127,88.05,3.614,225.6029706,6.925
6,201128,89.41,3.57,225.804222,6.925
6,201129,89.98,3.665,226.0054733,6.925
6,201130,89.11,3.741,226.0501013,6.925
6,201131,91.27,3.772,226.0686254,6.925
6,201132,92.51,3.774,226.0871495,6.925
6,201133,91.54,3.728,226.1056736,6.925
6,201134,90.31,3.644,226.1376976,6.925
6,201135,91.12,3.613,226.1877216,6.925
6,201136,92.27,3.623,226.2377455,6.925
6,201137,81.26,3.636,226.2877694,6.925
6,201138,85.99,3.616,226.3479355,6.925
6,201139,79.54,3.557,226.4689545,6.925
6,201140,83.56,3.445,226.5899734,6.925
6,201141,75.15,3.375,226.7109924,6.551
6,201142,72.29,3.364,226.8320114,6.551
6,201143,69.58,3.443,226.8649753,6.551
6,201144,70.56,3.462,226.8627173,6.551
6,201145,59.59,3.422,226.8604592,6.551
6,201146,62.38,3.387,226.8582011,6.551
6,201147,64.94,3.398,226.8980588,6.551
6,201148,63.83,3.326,227.0432059,6.551
6,201149,52.23,3.262,227.1883529,6.551
6,201150,44.69,3.248,227.3335,6.551
6,201151,54.32,3.249,227.4615074,6.551
6,201152,50.5,3.202,227.5466657,6.551
6,201153,47.85,3.219,227.6318239,6.551
6,201201,51.87,3.247,227.7169822,6.132
6,201202,49.38,3.351,227.8021404,6.132
6,201203,56.42,3.358,227.8021404,6.132
6,201204,55,3.38,227.8021404,6.132
6,201205,58.5,3.45,190.3816974,6.132
6,201206,49.63,3.499,190.4642725,6.132
6,201207,50.08,3.6,190.5340998,6.132
6,201208,60.22,3.645,190.6018023,6.132
6,201209,61.37,3.72,190.6695049,6.132
6,201210,58.94,3.759,190.7372075,6.132
6,201211,63.85,3.824,190.734262,6.132
6,201212,64.76,3.877,190.7195417,6.132
6,201213,68.96,3.935,190.7048215,6.132
6,201214,72.65,3.981,190.6901012,5.964
6,201215,72.34,3.981,190.6628845,5.964
6,201216,69.69,3.967,190.6190057,5.964
6,201217,72.55,3.904,190.575127,5.964
6,201218,78.71,3.839,190.5312483,5.964
6,201219,73.71,3.778,190.4904116,5.964
6,201220,71.55,3.72,190.467827,5.964
6,201221,79.52,3.651,190.4452425,5.964
6,201222,81.44,3.591,190.422658,5.964
6,201223,81.55,3.542,190.4000734,5.964
6,201224,83.15,3.483,190.4185259,5.964
6,201225,82.25,3.436,190.4533931,5.964
6,201226,88.4,3.376,190.4882603,5.964
6,201227,84,3.317,190.5231276,5.668
6,201228,81.32,3.346,190.6125456,5.668
6,201229,82.62,3.401,190.774698,5.668
6,201230,86.83,3.497,190.9368504,5.668
6,201231,88.6,3.507,191.0990028,5.668
6,201232,88.09,3.584,191.2611552,5.668
6,201233,88.58,3.661,191.2948237,5.668
6,201234,80.08,3.71,191.3284922,5.668
6,201235,84.63,3.728,191.3621607,5.668
6,201236,87.38,3.82,191.3958293,5.668
6,201237,77.46,3.807,191.4688287,5.668
6,201238,71.86,3.811,191.5713264,5.668
6,201239,78.87,3.756,191.6738241,5.668
6,201240,71.89,3.707,191.7763218,5.329
6,201241,66.48,3.691,191.8623087,5.329
6,201242,70.73,3.684,191.9070184,5.329
6,201243,73.39,3.596,191.951728,5.329
6,201244,59.43,3.476,191.9964377,5.329
6,201245,67.73,3.404,192.0411474,5.329
6,201246,57.21,3.342,192.0312172,5.329
6,201247,61.33,3.301,192.0121805,5.329
6,201248,57.23,3.297,191.9931437,5.329
6,201249,65.3,3.288,191.9741069,5.329
6,201250,52.36,3.258,192.0303376,5.329
6,201251,59.56,3.188,192.1430189,5.329
6,201252,47.62,3.198,192.2557002,5.329
6,201301,41.51,3.251,192.3683815,5.372
6,201302,49.31,3.333,192.4784939,5.372
6,201303,45.99,3.327,192.5731924,5.372
6,201304,58.4,3.317,192.667891,5.372
6,201305,59.62,3.334,192.7625895,5.372
6,201306,61.6,3.507,192.8572881,5.372
6,201307,54.41,3.565,192.9178331,5.372
6,201308,55.62,3.687,192.9647167,5.372
6,201309,51.13,3.801,193.0116004,5.372
6,201310,56.36,3.748,193.058484,5.372
6,201311,60.23,3.712,193.1237981,5.372
6,201312,66.92,3.701,193.1964844,5.372
6,201313,55.28,3.696,193.2691707,5.372
6,201314,62.45,3.673,193.3418571,5.285
6,201315,64.16,3.619,193.4225954,5.285
6,201316,69.7,3.541,193.5234638,5.285
6,201317,61.96,3.507,193.6243322,5.285
6,201318,69.22,3.476,193.7252006,NA
6,201319,67.65,3.482,193.826069,NA
6,201320,73.33,3.544,193.831317,NA
6,201321,79.51,3.584,193.8365651,NA
6,201322,78.54,3.556,193.8418131,NA
6,201323,80.68,3.529,193.8470612,NA
6,201324,81.96,3.521,193.9034759,NA
6,201325,84.58,3.569,193.9982655,NA
6,201326,87.19,3.585,194.0930552,NA
6,201327,84.03,3.512,194.1878448,NA
6,201328,86.96,3.49,194.3125484,NA
6,201329,80.16,3.646,194.5120367,NA
6,201330,85.47,3.71,194.711525,NA
7,201006,11.58,2.67,194.9110133,9.014
7,201007,26.95,2.662,195.1105017,9.014
7,201008,28.33,2.64,195.2500634,9.014
7,201009,25.96,2.676,195.3796374,9.014
7,201010,36.91,2.71,195.5092113,9.014
7,201011,28.3,2.774,195.6387853,9.014
7,201012,30.09,2.782,195.7419707,9.014
7,201013,24.38,2.807,195.8099713,9.014
7,201014,39.31,2.815,195.8779718,8.963
7,201015,34.84,2.84,195.9459724,8.963
7,201016,42.94,2.855,196.0261012,8.963
7,201017,44.12,2.866,196.1789994,8.963
7,201018,40.04,2.856,196.3318977,8.963
7,201019,41.12,2.861,196.4847959,8.963
7,201020,42.46,2.878,196.6376941,8.963
7,201021,47.65,2.866,196.7184713,8.963
7,201022,55.29,2.827,196.7704,8.963
7,201023,54.68,2.79,196.8223287,8.963
7,201024,64.64,2.774,196.8742575,8.963
7,201025,53.75,2.764,196.9841685,8.963
7,201026,60.99,2.805,197.1713893,8.963
7,201027,62.36,2.818,197.3586101,9.017
7,201028,59.05,2.801,197.5458309,9.017
7,201029,63.24,2.789,197.7330517,9.017
7,201030,65.69,2.781,197.7796652,9.017
7,201031,67.12,2.78,197.8262786,9.017
7,201032,62.75,2.78,197.8728921,9.017
7,201033,61.18,2.813,197.9195056,9.017
7,201034,60.64,2.822,197.9432711,9.017
7,201035,58.62,2.821,197.9499007,9.017
7,201036,50.89,2.863,197.9565303,9.017
7,201037,49.55,2.87,197.9631599,9.017
7,201038,49.61,2.89,198.0457208,9.017
7,201039,48.6,2.883,198.2295234,9.017
7,201040,51.04,2.849,198.4133259,9.137
7,201041,45.18,2.835,198.5971285,9.137
7,201042,36.91,2.852,198.780931,9.137
7,201043,37.89,2.852,198.7227385,9.137
7,201044,35.83,2.838,198.664546,9.137
7,201045,50.49,2.819,198.6063534,9.137
7,201046,23.17,2.827,198.5481609,9.137
7,201047,26.61,2.848,198.5553137,9.137
7,201048,19,2.832,198.5886046,9.137
7,201049,22.93,2.802,198.6218954,9.137
7,201050,25.29,2.818,198.6551863,9.137
7,201051,21.79,2.868,198.692292,9.137
7,201052,27.09,2.871,198.7389345,9.137
7,201101,14.81,2.919,198.785577,9.137
7,201102,11.14,2.972,198.8322195,8.818
7,201103,12.37,3.001,198.8788621,8.818
7,201104,26.45,3.063,198.9290378,8.818
7,201105,11.16,3.098,198.9792136,8.818
7,201106,-1.01,3.101,199.0293893,8.818
7,201107,11.29,3.127,199.0795651,8.818
7,201108,18.35,3.141,199.1001057,8.818
7,201109,18.51,3.191,199.0984199,8.818
7,201110,22.89,3.322,199.0967341,8.818
7,201111,21.75,3.462,199.0950484,8.818
7,201112,28.74,3.496,199.1267184,8.818
7,201113,26.74,3.504,199.358523,8.818
7,201114,25.88,3.551,199.5903276,8.595
7,201115,31.69,3.622,199.8221322,8.595
7,201116,28.84,3.701,200.0539368,8.595
7,201117,32.89,3.726,200.1481963,8.595
7,201118,27.84,3.753,200.2195317,8.595
7,201119,27.59,3.825,200.2908671,8.595
7,201120,37.66,3.857,200.3622024,8.595
7,201121,37.21,3.918,200.4313603,8.595
7,201122,38.56,3.885,200.4976149,8.595
7,201123,46.82,3.853,200.5638695,8.595
7,201124,54.35,3.825,200.6301241,8.595
7,201125,49.84,3.787,200.7190578,8.595
7,201126,47.9,3.751,200.9440662,8.595
7,201127,59.59,3.687,201.1690745,8.622
7,201128,60.13,3.63,201.3940829,8.622
7,201129,55.42,3.622,201.6190912,8.622
7,201130,57.27,3.635,201.7382625,8.622
7,201131,57.71,3.637,201.815099,8.622
7,201132,56.96,3.644,201.8919355,8.622
7,201133,55.61,3.632,201.968772,8.622
7,201134,57.11,3.589,202.040053,8.622
7,201135,58.65,3.575,202.0974452,8.622
7,201136,54.45,3.601,202.1548374,8.622
7,201137,46.66,3.656,202.2122297,8.622
7,201138,44.72,3.686,202.2410473,8.622
7,201139,44.72,3.671,202.1984283,8.622
7,201140,48.39,3.628,202.1558092,8.622
7,201141,41.7,3.588,202.1131902,8.513
7,201142,33.7,3.581,202.0705712,8.513
7,201143,38.54,3.638,202.0705712,8.513
7,201144,29.87,3.64,202.0705712,8.513
7,201145,24.46,3.617,215.4714512,8.513
7,201146,20.58,3.595,215.6214189,8.513
7,201147,30.58,3.569,215.6664878,8.513
7,201148,28.65,3.514,215.6940735,8.513
7,201149,21.43,3.468,215.7216592,8.513
7,201150,12.22,3.421,215.7492449,8.513
7,201151,16.25,3.356,215.5764954,8.513
7,201152,13.24,3.263,215.3703567,8.513
7,201153,16.61,3.209,215.164218,8.513
7,201201,19.72,3.185,214.9580793,8.256
7,201202,8.51,3.167,214.8186357,8.256
7,201203,28.46,3.145,214.768119,8.256
7,201204,27.95,3.128,214.7176024,8.256
7,201205,23.25,3.121,214.6670857,8.256
7,201206,19.84,3.193,214.6655355,8.256
7,201207,28.08,3.203,214.9577839,8.256
7,201208,25.46,3.219,215.2500323,8.256
7,201209,22.69,3.281,215.5422806,8.256
7,201210,31.15,3.376,215.834529,8.256
7,201211,38.34,3.576,215.8324452,8.256
7,201212,36.11,3.754,215.7126286,8.256
7,201213,46.04,3.84,215.5928119,8.256
7,201214,45.34,3.944,215.4729952,8.09
7,201215,42.48,3.991,215.4640599,8.09
7,201216,40.35,4.026,215.6029664,8.09
7,201217,52.54,4.017,215.7418728,8.09
7,201218,46.43,3.993,215.8807793,8.09
7,201219,49.59,3.96,216.0196857,8.09
7,201220,50.46,3.927,215.9779825,8.09
7,201221,51.65,3.894,215.9362793,8.09
7,201222,56.11,3.854,215.894576,8.09
